"ID";"DTHR";"PLACA";"BASE";"CODEMP";"EMBARQUE_ID";"ORIGEM";"DESTINO";"EMBARQUE_UNIT_ID";"COD_UNITIZADOR";"OCUPACAO";"TIPO";"NF_DOC";"OBS";"DTHR_RECEBIMENTO";"COLAB_RECEBIMENTO";"RETORNO_WMS";"OCUPACAO_RETORNO";"DTHR_RETORNO";"DTHR_FINALIZADO";"COLAB_FINALIZADO";"PALETE_REMONTE";"DOCA_DESTINO";"SOLICITOU_RECOLHE";"DTHR_CONFERENCIA";"COLAB_CONFERENCIA"
"97";"14/11/2023 16:17:10";"ABC";"L";"1";"1";"D";"19";"1241967";"0201589264";"1";"Abastecimento";"";"Itens no Palete: 49
SAB.LIQ.PALMOLIVE RE
VINHO ESP.CHILE VIAJ
CHAMPIGNON REFINATTO
APAR. DEPIL. VENUS 3
ESPUMA MAGICA PROAUT
ODORIZ. PROAUTO GEL
TOALHA M.DOH GEN.NAT
TOALHA M.DOH GEN.NAT
ARAME P/FECHAR PACOT
COLOR.KOLESTON PRETO
REMOVEDOR METIQ 5 LI
LEITE COCO S.NORDEST
CAD.TILIBRA 1/4 COST
KIT SHAMP/COND.PANT.
KIT SHAMP/COND.PANT.
KIT SHAMP/COND.PANT.
CREME HID. ORIGEM MA
DESOD. SUAV.AERO MEN
DESOD.SUAV.AERO MEN
DESOD. OLD SPICE AER
SHAMPOO MONANGE HIDR
DESOD. REX. AERO M.
POMADA MODEL.DI HELL
HIDRAT. MONANGE FRUT
DESOD. NIVEA ROLL ON
DESOD. BOZZANO INVIS
DESOD. AXE AERO URBA
CONDIC.PANTENE HIDRA
ESCOVA DENT.COLG.CLA
DESOD. AXE AERO BODY
DESOD. AXE AERO BODY
DESOD. AXE AERO BODY
DESOD. NIVEA AERO IN
DESOD. DOVE ROLL ON
DESOD. MONANGE AERO
DESOD. REXONA ROLL O
DESOD. DOVE ROLL ON
VELA ANDREIA 50MM BR
DESOD. NIVEA ROLL ON
DESOD. REXONA ROLL O
CONDIC. ELSEVE REPAR
DESOD. BOZZANO CLINI
SHAMPOO DARLING 2 EM
SAB. LIQ.INTIMO DEFE
DESOD. AXE AERO VETI
DESOD. AXE AERO MARI
DESOD. AXE AERO MUSK
KIT SHAMP/COND.PALMO
HAIR SPRAY FIX KARIN";"";"";"";"";"";"";"";"";"";"";"";""
"98";"14/11/2023 16:17:10";"ABC";"L";"1";"1";"D";"19";"1241090";"0201589265";"1";"Abastecimento";"";"Itens no Palete: 49
SAB.LIQ.PALMOLIVE RE
VINHO ESP.CHILE VIAJ
CHAMPIGNON REFINATTO
APAR. DEPIL. VENUS 3
ESPUMA MAGICA PROAUT
ODORIZ. PROAUTO GEL
TOALHA M.DOH GEN.NAT
TOALHA M.DOH GEN.NAT
ARAME P/FECHAR PACOT
COLOR.KOLESTON PRETO
REMOVEDOR METIQ 5 LI
LEITE COCO S.NORDEST
CAD.TILIBRA 1/4 COST
KIT SHAMP/COND.PANT.
KIT SHAMP/COND.PANT.
KIT SHAMP/COND.PANT.
CREME HID. ORIGEM MA
DESOD. SUAV.AERO MEN
DESOD.SUAV.AERO MEN
DESOD. OLD SPICE AER
SHAMPOO MONANGE HIDR
DESOD. REX. AERO M.
POMADA MODEL.DI HELL
HIDRAT. MONANGE FRUT
DESOD. NIVEA ROLL ON
DESOD. BOZZANO INVIS
DESOD. AXE AERO URBA
CONDIC.PANTENE HIDRA
ESCOVA DENT.COLG.CLA
DESOD. AXE AERO BODY
DESOD. AXE AERO BODY
DESOD. AXE AERO BODY
DESOD. NIVEA AERO IN
DESOD. DOVE ROLL ON
DESOD. MONANGE AERO
DESOD. REXONA ROLL O
DESOD. DOVE ROLL ON
VELA ANDREIA 50MM BR
DESOD. NIVEA ROLL ON
DESOD. REXONA ROLL O
CONDIC. ELSEVE REPAR
DESOD. BOZZANO CLINI
SHAMPOO DARLING 2 EM
SAB. LIQ.INTIMO DEFE
DESOD. AXE AERO VETI
DESOD. AXE AERO MARI
DESOD. AXE AERO MUSK
KIT SHAMP/COND.PALMO
HAIR SPRAY FIX KARIN";"";"";"";"";"";"";"";"";"";"";"";""
"99";"14/11/2023 16:17:10";"ABC";"L";"1";"1";"D";"19";"1242487";"0201589303";"1";"Abastecimento";"";"Itens no Palete: 49
CHA OETKER PLUS ABAC
PROT.LABIAL NIVEA OR
ANTENA INTELBRAS TV
ALIM.SUSTAGEN KIDS C
COMPOSTO LACTEO MOLI
SACOLA PL.GIASSI 60X
SACOLA PL.GIASSI 50X
PAPEL HIG. SCOTT 300
PAPEL TOALHA SCOTT 3
Q.CABECA ESC.ARMADA
FRIGIDEIRA TRAM TURI
JG.TRAM. LEME PT
FORMA PLASUTIL HAMBU
RAMEQUIM PORC.CLASSI
TOALHA DOH.BAN.CONF.
CAIXA PLASUTIL PALHA
CADEIRA MOR ALUM S.V
VASO PORC.PLANTAS SU
CONJ. MINI POTES ORG
PORTA TUDO FRESH LUM
TOALHA DOH.BAN.CONF.
TOALHA DOH.BAN.CONF.
PAPEL ALMACO TILIBRA
TOALHA DOH.BAN.CONF.
SUPORTE TRAM MANGUEI
TOALHA DOH.ROS.CONF.
CARTUCHO CAMPGAS NAU
TOALHA DOH.BAN.CONF.
CADEIRA ZAKA KING PR
PILHA DURACELL AA
SACO ASP.ELETRO.SBEE
TOALHA DOH.ROS.CONF.
COLA ACRILEX TRANSPA
FRIGIDEIRA TRAM TURI
TOALHA DOH.ROS.CONF.
JG.TRAM. IPANEMA PRE
ARCO SERRA FIXO TRAM
MASSA MODELAR SOF.AC
LUVA MOR SIL.BASIC
RALADOR TRAM UNIVERS
CONJ. MINI POTES ORG
TOALHA DOH.ROS.CONF.
MULTI CORTADOR DE LE
CHAVE RODA TRAM L 17
CADEIRA MOR ALUM S.V
POTE HERM.LUMINI RET
MEIA SELENE ESP.FEM.
CARTUCHO CAMPGAS NAU
CONJ. MINI POTES ORG";"";"";"";"";"";"";"";"";"";"";"";""
"100";"14/11/2023 16:17:10";"ABC";"L";"1";"1";"D";"19";"1242730";"0201589314";"1";"Abastecimento";"";"Itens no Palete: 17
BALA POCKET MILHO VE
MAQUINA GAMA GM 586
PRESER.BLOWTEX SKYN
CALCA TRAD.BRANCA FE
BOTA BRANCA LIGHT BO
FILME STRETCH 500X0,
MEIA NAPOLI ALGODAO
PIPOCA PRONT.M.TERRA
PANETTONE BAUDUCCO M
PANETTONE VISCONTI G
CONF. NEUGEBAUER BIB
BALA GELATINA FINI A
BALA GELATINA FINI B
BALA GELATINA FINI A
PANETTONE BAUDUCCO P
DOCE RITTER LIGHT MO
AMENDOIM DORI PETTIZ";"";"";"";"";"";"";"";"";"";"";"";""
"101";"14/11/2023 16:17:10";"ABC";"L";"1";"1";"D";"19";"1242773";"0201589316";"1";"Abastecimento";"";"Itens no Palete: 67
HASTES FLEX.COTTONBA
CREME DEN. SENSODYNE
CONDIC. PANTENE BAMB
SHAMPOO PANTENE BAMB
DESOD.SUAV.AERO MEN
SHAMPOO SEDA BOMBA C
SAB. LIQ. DOVE REF.
VELA SANTA PAULINA N
DESOD. ADIDAS AERO F
GEL DIHELLEN BRILHO
DESOD. AXE AERO URBA
ESCOVA DENT.COLG.CLA
DESOD. AXE AERO BODY
VELA ANDREIA 57MM VO
VELA ANDREIA 57MM VO
VELA ANDREIA 57MM VO
VELA ANDREIA 57MM VO
SAB. LIQ.DI HELLEN F
SHAMPOO PHYTOERVAS C
DESOD. REX. AERO MEN
SAB. LIQ.FACIAL NUPI
VELA ANDREIA N.2 N.S
SHAMPOO JOHNSONS BAB
SAB.VEG.LA FLORE VAN
SAB.VEG.LA FLORE LAV
SHAMPOO NUPILL CINZA
SAB.NIVEA HIDRAT.ANT
SHAMPOO PANTENE COLA
ESCOVA DENT SANIFIL
DESOD. REXONA AERO P
ALCOOL GEL GIOVANNA
PAPEL PRESENTE COUCH
ETIQ. P/ ETIQ. FIXXA
CAMISA LARANJA GG
CAMISA LARANJA G
BLOCO FECHAM. DO OPE
ETIQ.GOND.110X65 90M
ETIQ.GOND.110X33 90M
ETIQ. COUCHE SEG.LAR
SACO LIXO TRAN.90X11
SACO LIXO TRAN.75X90
FOLHA OFF SET 240G S
JALECO BRANCO G.ITAL
REFIL P/EMBALAR G.CH
SAB. LIQ.GEL COLUMBO
FILME STRETCH 500X0,
PAPEL PRESENTE COUCH
CALCA TRAD.CINZA FEM
CALCA TRAD.CINZA MAS
CALCA TRAD.CINZA MAS
CALCA TRAD.CINZA MAS
LACRE CORD. ACO 20CM
TOUCA VABENE TNT SAN
LUVA VABENE VINIFLEX
BOBINA TERMOBANK 57X
ESPONJA SCOTCH BRITE
BLUSA LA BRANCA FEMI
PAN CLEAN DETERG.LAV
CREME NIVEA SOFT
WHISKY JOHNNIE WALKE
COPO COPOSUL 300ML B
COPO COPOSUL 200ML B
ABS.INTIMUS NOT SUAV
ROUPA INT.PLEN.ACTI.
TOALHA UMED.COTTONB.
COLA BASTAO BIC ECOL
HASTES FLEXIVEIS COT";"";"";"";"";"";"";"";"";"";"";"";""
"102";"14/11/2023 16:17:10";"ABC";"L";"1";"1";"D";"19";"1243190";"0201589322";"1";"Abastecimento";"";"Itens no Palete: 26
REPELENTE TCHAU MOSQ
PURIF. GLADE AERO B.
ENXAG.BUCAL PLAX MIN
FOLHA OFF SET 240G S
FOLHA OFF SET 240G S
FITA CORRETIVA BIC
DETERG. LIQ.FR-30 LI
BLOCO ROMANEIO EXPED
ETIQ. TERM.TOLEDO BO
ETIQ.TERM.TOLEDO 60M
SACO LIXO TRAN.75X90
FILME STRETCH 500X0,
ELASTICO P/ DINHEIRO
CARBONO AZUL P/ MANU
CLIPS N.8/0
ETIQ. PERS.C/A SEP.P
LIMPADOR VEJA DES.CO
PURIF. GLADE NEUTRA
WHISKY CHIVAS REGAL
STEINHAEGER DOBLE W
SACO LIXO VERSATIL R
SACO LIXO FELIZ OXIB
LAVA LOUCA GEL YPE C
PURIF. GLADE T.FRESC
LIMPADOR YPE PERF.VE
LIMPADOR YPE PERF.VE";"";"";"";"";"";"";"";"";"";"";"";""
"103";"14/11/2023 16:17:11";"ABC";"L";"1";"1";"D";"19";"1243212";"0201589324";"1";"Abastecimento";"";"Itens no Palete: 61
COLOR.KOLESTON AMORA
TOALHAS UMED.PAMPERS
ABS.INTIMUS ULTRAFIN
GEL DEN. COLG.SMILES
TOALHA UMED.COTTONB.
FRALDA PAMPERS CONF.
TOALHA UMED.COTTONB.
TOALHA UMED.COTTONB.
TOALHA UMED.COTTONB.
ESPONJA YPE M.USO L4
DETERG. LIQ.CIF CONC
LIMPADOR VEJA COZ.40
DESUMIDIFICADOR SECA
PASTA LIMPEZA CRISTA
DIFUSOR AROMA SECAR
LIMPADOR VEJA M.USO.
ANTI MOFO/ANTI TRACA
EVITA MOFO INSPIRA S
NAFTALINA SANILAR/DI
SAPONACEO CIF CREM.L
PURIF.GLADE AUT.AP.C
SAPONACEO CIF CREMOS
PURIF.GLADE AUT.AP.L
PANO PIA ALKLIN ALV.
PANO P/PISO ALKLIN E
PANO MULTIUSO ALKLIN
ESPONJA BETTANIN ESF
LAVA AUTOS BRILHOLAC
DIFUSOR AROMA SECAR
LAVA LOUCA GEL YPE C
PANO PERFEX AZUL/ROS
DESINF. YPE PINHO
PANO PANOTEK ALKLIN
SILICONE CENTRALSUL
MAQUINA CORTE/ACAB.7
CREME NIVEA SOFT
CREME NIVEA SOFT
WHISKY WHITE HORSE
ESCOVA SECADORA GAMA
BLOCO FECHAM. DO OPE
ETIQ. COUCHE SEG.VER
SACO LIXO TRAN.90X11
SACO LIXO TRAN.75X90
J-512 AREAS DE PRODU
SAB. LIQ.HIGIE FRESH
DETERG. LIQ.FR-30 LI
FILME STRETCH 500X0,
CANETA LUMICOLOR MAR
DETERG. LIQ. FR-10 M
LUVA VINIFLEX M
AVENTAL VABENE PLAST
ESPONJA SCOTCH BRITE
MANGA P/ CONFEITAR D
COPO PL.PERSONALIZ.G
PAN CLEAN DETERG.LAV
APAR.DEPIL.BIC SOLEI
PILHA DURACELL GRAND
NAFTALINA SANILAR/DI
ESMALTE IMPALA REC.C
ESMALTE COLOR.CREM.C
COLOR.KOLESTON SPRAY";"";"";"";"";"";"";"";"";"";"";"";""
"104";"14/11/2023 16:17:11";"ABC";"L";"1";"1";"D";"19";"1243224";"0201589326";"1";"Abastecimento";"";"Itens no Palete: 43
TELEFONE INTELBRAS T
TOALHA PAPEL MAXIM
CALCA TRAD.BRANCA MA
BOTA BRANCA LIGHT BO
CAMISA BRANCA M. LON
CAMISETE BCA C.ENVIE
RESPIRADOR 9902 PFF-
LUVA VINIFLEX M
CHOC. CONF.HARALD GR
CAFE LOR 10 CAP. IND
CAFE LOR 10 CAP. GUA
GELATINA OETKER CERE
CAFE LOR 10 CAP. IND
NESTON 3 CEREAIS
AROMA OETKER BAUNILH
CAFE NESCAFE MATINAL
CAFE NESCAFE ORIGINA
CAFE PILAO 10 CAP.ES
PREPARO P/UNTAR FORM
GELATINA OETKER UVA
GELATINA OETKER FRAM
GELATINA OETKER LIMA
GELATINA OETKER MARA
GELATINA OETKER AMOR
GELATINA OETKER ABAC
CAFE PILAO DESCAFEIN
CAFE MELITTA ESPECIA
CONFEITO OETKER GOTI
CHA OETKER F/F LARAN
FERMENTO FLEISCHMANN
BARRA CER.NUTRY FRUT
NESTON 3 CEREAIS
CHA TWININGS HORTELA
ERVA MATE MADRUGADA
CHOC. OETKER GRANULA
BARRA FRUTAS RITTER
BARRA CER.RITTER BRO
MUCILON NESTLE MULTI
CAFE IGUACU SOLUVEL
CHOC. PO CHOCOLEITE
PO MARIA MOLE BRETZK
ACHOC.TODDY ORIGINAL
CHA LAVI HIBISCO";"";"";"";"";"";"";"";"";"";"";"";""
"105";"14/11/2023 16:17:11";"ABC";"L";"1";"1";"D";"19";"1243232";"0201589327";"1";"Abastecimento";"";"Itens no Palete: 23
PANETTONE VISCONTI F
ESPONJA YPE M.USO L4
PANELA PRESSAO 4,5L
PETISCO P/CAO BISCRO
PALITO DOGS CLUB MIN
LAMPADA TASCHIBRA HA
LAMPADA AVANT LED 10
PEITO DE FRANGO FILO
FERRO SOLDA TRAM 25W
REFRESCO PO MID LARA
REFRESCO PO MID ABAC
CERVEJA HEINEKEN ZER
REFRIG. PEPSI COLA
REFRIG. ANTARCTICA G
AGUA MINERAL OURO FI
CHA LIPTON ICE TEA P
CERVEJA BRAHMA CHOPP
REFRIG. H2OH BAIXA C
REFRIG. PEPSI
CERVEJA STELLA ART.S
ESPONJA YPE ANTIBAC
TELEFONE INTELBRAS P
CX PAPELAO MARGARIDA";"";"";"";"";"";"";"";"";"";"";"";""
"106";"14/11/2023 16:17:11";"ABC";"L";"1";"1";"D";"19";"1243276";"0201589329";"1";"Abastecimento";"";"Itens no Palete: 15
ESPONJA SCOTCH BRITE
FARINHA TRIGO ORQUID
CREME NIVEA
VINHO CASIL.DEL DIAB
TAMPA L.C.BOPP G303/
CADEADO PADO N.20 SM
SENHA ROLOMATIC ROSA
PAPEL MONOLU.BC 40G6
ETIQ.TERM.TOLEDO 60X
CANETA AZUL SIMPLES
SUMA BLOCK WHIT.D4 G
FILME STRETCH 500X0,
LACRE CORD. ACO 20CM
CLIPS N.6/0
PAPEL TOALHA SCOTT 3";"";"";"";"";"";"";"";"";"";"";"";""
"107";"14/11/2023 16:17:11";"ABC";"L";"1";"1";"D";"19";"1243283";"0201589330";"1";"Abastecimento";"";"Itens no Palete: 10
MOLHO TOMATE FUGINI
PAPEL HIG. SCOTT 300
SAB. ANN BOW GLICERI
MASSA ISABELA C/OVOS
LIMPADOR CIF T.LIMO
VINHO SANTA RITA 120
EXTRATO TOMATE FUGIN
LAVA ROUPAS LIQ.OMO
ERVILHA KNORR
TOMATE SECO OCEANO";"";"";"";"";"";"";"";"";"";"";"";""
"108";"14/11/2023 16:17:11";"ABC";"L";"1";"1";"D";"19";"1243313";"0201589332";"1";"Abastecimento";"";"Itens no Palete: 59
ESMALTE COLOR.FORTAL
CAIXA MULT.ORDENE 75
LAVA LOUCA GEL YPE C
PURIF. GLADE AERO B.
TOALHA DOH.ROS.CONF.
CAD.CRED.DESENHO CD.
TAPETE N.CASA MESC.S
TOALHA DOH.BAN.CONF.
COLA TENAZ PRITT LAV
JG.TRAM. IPANEMA PRE
BANQUETA MOR ALUM.CA
TOALHA DOH.BAN.CONF.
TOALHA DOH.ROS.CONF.
ORGANIZ. ORDENE C/TR
REPELENTE TCHAU MOSQ
LIMPADOR YPE PERF.VE
LIMPADOR YPE PERF.VE
SABAO YPE NATURAL 18
PURIF.GLADE LEM. 12M
ORGANIZ. ORDENE C/TR
FILME PVC ROYAL PACK
PRANCHETA EUCATEX
POTE MARMITA 4 DIVIS
MEIA LUPO CALCA 2570
POTE PET DESC. G 682
PAPEL UNIVERSAL O.PA
MEIA SELENE ESP.ADU.
PANOS MICROFIBRAS AL
RACAO FRISKIES FILHO
GARRAFA MOR NOBILE P
GARRAFA ALADDIN CONT
BIFINHOS KELDOG CARN
RACAO PEDIGREE R.PEQ
RACAO PEDIGREE ESSEN
LAMPADA TASCHIBRA LE
LAVA ROUPAS LIQ.BRIL
AMACIANTE VIDA MACIA
AMACIANTE ZAVASKI LA
AMACIANTE YPE ACONCH
AMACIANTE YPE CONC.A
AMACIANTE FOFO CONC.
ORGANIZ. ORDENE C/TR
PINTA LOCA AZUL FLAS
TOALHA PAPEL MAX.DEC
PINTA LOCA AZUL FLAS
GDA.SOL MOR NYL ACO
BANHEIRA MOR INFL.H.
TOALHA DOHLER BAN.MU
BOIA MOR RED.BICHINH
TOALHA DOHLER LAV.MU
BOIA MOR NEON 90CM
JG.COPAG HARRY POTTE
BANHEIRA MOR INFLAVE
LAVA ROUPAS PO OMO L
SACO LIXO VERSATIL R
LAVA ROUPAS PO GIRAN
ALCOOL 70% 5LTS LIQU
SAND.HAV.BRASIL BC 4
ESMALTE IMPALA CREM.";"";"";"";"";"";"";"";"";"";"";"";""
"109";"14/11/2023 16:17:12";"ABC";"L";"1";"1";"D";"19";"1243340";"0201589334";"1";"Abastecimento";"";"Itens no Palete: 34
PAN CLEAN DETERG.LAV
CADEIRA MOR ALUM REC
GIN SEAGERS
LICOR AMARULA
AMACIANTE ZAVASKI LA
NUGGET LIQUIDO PRETO
AMACIANTE YPE CONC.E
AMACIANTE DOWNY CONC
AMACIANTE YPE INTENS
ALVEJANTE VANISH S/C
AMACIANTE YPE CONC.B
SABAO MINUANO GLICER
LAVA ROUPAS LIQ.VIDA
AMAC.DOWNY CONC.BRIS
LAVA ROUPAS LIQ.BRIL
LUSTRA MOV.PEROBA LA
SENHA ROLOMATIC ROSA
PAPEL MONOLU.BC 40G4
PAPEL MONOLU.BC 40G6
ETIQ.TERM.TOLEDO 60M
DETERG. DESENG.HERCU
DETERG. DESENG.BIOFO
SUMAVEG FLV HIG.FRUT
SACO LIXO TRAN.75X90
J-512 AREAS DE PRODU
RASPADEIRA TRAPEZOID
ETIQ. TERM.FILIZ.60X
SUMA BLOCK WHIT.D4 G
FIBRA P/ MINI LOK
BLOCO RESERVA TORTA
LAMINA SERRA FITA 3.
TOUCA VABENE TNT SAN
FONE OUVIDO C/PTT C/
COPO PL.PERSONALIZ.G";"";"";"";"";"";"";"";"";"";"";"";""
"110";"14/11/2023 16:17:12";"ABC";"L";"1";"1";"D";"19";"1243354";"0201589338";"1";"Abastecimento";"";"Itens no Palete: 33
MASSA NISSIN LAMEN G
PROTETOR INTELBRAS E
ETIQ.TERM.TOLEDO 60M
BOBINA MAQUINA CALCU
TESOURA CIS 21CM INO
MANGA P/ CONFEITAR D
ETIQ. COUC. PAO ITAL
ESPONJA YPE M.USO L4
ESPONJA YPE ANTIBAC
REFRESCO PO MID UVA
REFRESCO PO MID LARA
REFRESCO PO MID GOIA
REFRESCO PO MID LARA
CERVEJA HEINEKEN ZER
REFRIG. ANTARCTICA G
AGUA DE COCO MAIS CO
CHA LIPTON ICE TEA P
CERVEJA BRAHMA CHOPP
BEBIDA ISOT.GATORADE
BEBIDA ENERG.BALY MO
REFRIG. PEPSI
MASSA ISABELA INST.C
MASSA RENATA INST.CR
DOCE CREMOSO AUREA C
MASSA GALO NINHO N2.
MASSA ADRIA G.DORO S
MASSA RENATA INST.GA
MASSA RENATA INST.GA
MASSA RENATA INST.CA
MILHO PIP. KANTY MO
AMENDOIM BRANCO KANT
LENTILHA KANTY
CONC.PAMIX P/PREP. P";"";"";"";"";"";"";"";"";"";"";"";""
"111";"14/11/2023 16:17:12";"ABC";"L";"1";"1";"D";"19";"1243406";"0201589342";"1";"Abastecimento";"";"Itens no Palete: 25
COPO PL.PERSONALIZ.G
LICOR COINTREAU
VINHO ALMADEN CABERN
MAQUINA GAMA GM 586
ANTENA INTERNA TV AM
CAMPAINHA INTELBRAS
ARROZ GIASSI PARBOIL
SENHA ROLOMATIC VERD
PAPEL MONOLU.BC 40G6
ALCOOL 70% 5LTS LIQU
FITA ADES.ADELBRAS G
SACO LIXO TRAN.90X11
J-512 AREAS DE PRODU
FACA MUNDIAL 5515/06
CANETA AZUL SIMPLES
PANO LIMPEZA LEVE AL
SAB. LIQ.HIGIE FRESH
FILME STRETCH 500X0,
PRANCHETA P/ARQ.EUCA
PRANCHETA P/ARQUIVO
PANO LIMPEZA LEVE AL
PANO LIMPEZA LEVE AL
REFIL P/ MOP PO 80CM
TOUCA VABENE TNT SAN
LUVA VINIFLEX M";"";"";"";"";"";"";"";"";"";"";"";""
"112";"14/11/2023 16:17:12";"ABC";"L";"1";"1";"D";"19";"1242086";"0201589379";"1";"Abastecimento";"";"Itens no Palete: 76
PILHA PANASONIC S.HY
BISC.ISABELA TORTINH
BISC.ISABELA TORTINH
BOMBOM NEUGEBAUER A.
DOCE LEITE PIRACANJU
GOIABADA AUREA
BISC.PARATI HOT CRAC
BISC.BAUDUCCO RECHEA
DOCE CREMOSO AUREA C
BISC.KALASSI S/GLUTE
BISC.KALASSI S/GLUTE
ABACAXI MAESTRIA ROD
BISC.RECH.VISCONTI C
BISC.AGUIA SALT ORIG
BISC.PARATI WAFER CH
CAFE LOR SOL.LIO. MO
COB.OETKER CHOC.BRAN
BISC.ISABELA INTEGRA
BISC.ISABELA PIC.NIC
BISC.ISABELA MAIZENA
BALA BUBBALOO PAT. T
BISC.PIRAQUE LEI.MAL
BARRA FRUTA HARTS LO
CHOC. CONF.HARALD GR
CHA PRENDA HIBISCUS
GELATINA OETKER FRAM
CHA OETKER HORTELA
CHA PRENDA BOLDO
CHOC. MELKEN COB.M.A
LEITE COCO DO VALE R
CASTANHA PARA FELIZ
CHOC. OETKER GRANULA
FRUTAS CRISTALIZADAS
MUCILON NESTLE ARROZ
CAFE TRES CORACOES S
MISTURA BOLO OETKER
COBERTURA HARALD TOP
CHA LAVI CAPIM CIDRE
AGUA DE COCO NATURAL
VINHO SANTA RITA 120
BATATA OND.SLICE CEB
PANETTONE VISCONTI F
BATATA OND.SLICE ORI
OLEO CANOLA PURILEV
MOLHO HEMMER PESTO V
MAIONESE HELLMANNS B
EXTRATO TOMATE BONAR
CALDO PO SAZON CAMAR
MARGARINA COAMO C/SA
KETCHUP HEINZ PICLES
MOLHO TOMATE FUGINI
SELETA FUGINI BAT/CE
GRAO DE BICO FUGINI
PEPINO ZILZE FATIADO
AZEITE OLIVA COCINER
MAIONESE HEMMER PREM
PASSATA RUSTICA FUGI
MAIONESE SOYA
MOLHO PIMENTA KENKO
PEPINOS DOM FIORELO
MISTURA TEMP. SAZON
TEMPERO SABOR AMI S/
TEMPERO SABOR AMI C/
MOLHO TOMATE FUGINI
ALHO PLANALTO TRITUR
CATCHUP AUREA SACHE
AZEITONA VD.V.FERTIL
MOLHO SAKURA AJI-NO-
TEMPERO SABOR AMI AL
OLEO GIRASSOL LIZA
TEMPERO SABOR AMI S/
PIRULITO PECCIN BLON
ENF.NATAL ESTRELA DU
PIRULITO PECCIN BLON
APAR.DEPIL.BIC SOLEI
SAND.HAV.BRASIL BC 4";"";"";"";"";"";"";"";"";"";"";"";""
"113";"14/11/2023 16:17:12";"ABC";"L";"1";"1";"D";"19";"1243732";"0201592308";"1";"Abastecimento";"";"Itens no Palete: 76
PILHA PANASONIC S.HY
BISC.ISABELA TORTINH
BISC.ISABELA TORTINH
BOMBOM NEUGEBAUER A.
DOCE LEITE PIRACANJU
GOIABADA AUREA
BISC.PARATI HOT CRAC
BISC.BAUDUCCO RECHEA
DOCE CREMOSO AUREA C
BISC.KALASSI S/GLUTE
BISC.KALASSI S/GLUTE
ABACAXI MAESTRIA ROD
BISC.RECH.VISCONTI C
BISC.AGUIA SALT ORIG
BISC.PARATI WAFER CH
CAFE LOR SOL.LIO. MO
COB.OETKER CHOC.BRAN
BISC.ISABELA INTEGRA
BISC.ISABELA PIC.NIC
BISC.ISABELA MAIZENA
BALA BUBBALOO PAT. T
BISC.PIRAQUE LEI.MAL
BARRA FRUTA HARTS LO
CHOC. CONF.HARALD GR
CHA PRENDA HIBISCUS
GELATINA OETKER FRAM
CHA OETKER HORTELA
CHA PRENDA BOLDO
CHOC. MELKEN COB.M.A
LEITE COCO DO VALE R
CASTANHA PARA FELIZ
CHOC. OETKER GRANULA
FRUTAS CRISTALIZADAS
MUCILON NESTLE ARROZ
CAFE TRES CORACOES S
MISTURA BOLO OETKER
COBERTURA HARALD TOP
CHA LAVI CAPIM CIDRE
AGUA DE COCO NATURAL
VINHO SANTA RITA 120
BATATA OND.SLICE CEB
PANETTONE VISCONTI F
BATATA OND.SLICE ORI
OLEO CANOLA PURILEV
MOLHO HEMMER PESTO V
MAIONESE HELLMANNS B
EXTRATO TOMATE BONAR
CALDO PO SAZON CAMAR
MARGARINA COAMO C/SA
KETCHUP HEINZ PICLES
MOLHO TOMATE FUGINI
SELETA FUGINI BAT/CE
GRAO DE BICO FUGINI
PEPINO ZILZE FATIADO
AZEITE OLIVA COCINER
MAIONESE HEMMER PREM
PASSATA RUSTICA FUGI
MAIONESE SOYA
MOLHO PIMENTA KENKO
PEPINOS DOM FIORELO
MISTURA TEMP. SAZON
TEMPERO SABOR AMI S/
TEMPERO SABOR AMI C/
MOLHO TOMATE FUGINI
ALHO PLANALTO TRITUR
CATCHUP AUREA SACHE
AZEITONA VD.V.FERTIL
MOLHO SAKURA AJI-NO-
TEMPERO SABOR AMI AL
OLEO GIRASSOL LIZA
TEMPERO SABOR AMI S/
PIRULITO PECCIN BLON
ENF.NATAL ESTRELA DU
PIRULITO PECCIN BLON
APAR.DEPIL.BIC SOLEI
SAND.HAV.BRASIL BC 4";"";"";"";"";"";"";"";"";"";"";"";""
